bathrooms,bedrooms,price,num_desc_words
2.0,3,5100,207
1.0,1,2150,55
2.0,3,5895,57
1.0,1,3797,128
1.0,1,3180,158
1.0,2,3450,110
1.0,0,2300,123
1.0,3,5200,46
1.0,1,2900,69
1.0,2,3640,131
2.0,3,5500,65
1.0,0,2995,107
1.0,0,2000,53
2.0,3,5700,121
1.0,3,4100,89
1.0,1,3695,104
1.0,0,2000,77
1.0,2,2695,72
1.0,0,2595,124
1.0,1,3050,90
2.0,2,5000,220
2.0,4,6000,94
1.0,1,3995,170
1.0,0,1825,52
1.0,2,2650,9
1.0,0,2100,170
1.0,1,4200,89
1.0,3,4380,126
1.0,2,3100,70
2.0,2,4680,168
1.0,1,3605,141
1.0,3,3700,69
1.0,1,2750,81
2.0,4,6495,66
1.0,1,4450,127
1.0,2,2050,54
1.0,2,3500,126
1.0,1,3275,74
2.0,3,5000,194
1.0,2,2950,119
1.0,3,3150,0
1.0,1,2025,118
1.0,1,3590,52
1.0,1,4426,127
1.0,0,2960,59
2.0,4,5100,69
1.0,2,3250,118
1.0,1,3700,57
1.0,1,2599,67
1.0,0,1995,0
1.0,2,4100,114
1.0,0,2000,102
1.0,1,2850,56
2.0,3,6300,71
0.0,0,2850,69
1.0,2,2800,72
1.0,2,2995,85
1.0,1,2000,37
2.0,2,5200,68
2.0,2,1875,167
1.0,3,2250,121
1.0,0,3700,213
1.0,2,2400,87
1.0,0,4800,172
1.0,1,4300,0
2.0,3,2300,34
1.0,2,2350,65
1.0,1,2795,86
0.0,0,1950,167
1.0,0,2430,157
1.0,1,1875,80
1.0,2,2600,176
1.0,2,-3695,257
1.0,1,3200,61
2.0,4,6795,118
1.0,1,3450,89
1.0,1,7500,110
1.0,2,1850,163
1.0,2,3400,179
1.0,2,2250,0
1.0,1,3000,137
1.0,2,2775,55
1.0,0,1580,123
1.0,2,2100,62
2.0,3,4707,282
2.0,4,5900,90
1.0,1,2895,158
1.0,2,3000,40
1.0,0,2700,83
1.0,1,1950,0
1.0,0,2400,84
2.0,3,6600,137
1.0,0,2790,0
4.5,4,14000,118
1.0,1,2700,89
2.0,2,5500,107
1.0,1,-1850,55
1.0,1,2900,59
1.0,2,5995,61
1.0,0,2441,199
1.0,3,5400,126
1.0,3,4600,49
1.0,1,3200,102
1.0,1,3950,192
1.0,2,3950,50
1.0,0,-2650,118
2.0,4,5350,64
1.0,2,3600,74
1.0,0,3000,116
1.0,2,2545,36
1.0,1,1850,50
2.0,3,4980,53
3.0,3,15000,145
2.0,2,4800,256
0.0,1,3795,80
1.0,4,8500,248
1.0,2,3199,53
1.0,1,2800,28
2.0,3,6580,79
3.0,3,11550,92
2.0,2,5000,147
1.0,0,2650,24
1.0,2,3300,125
1.0,2,3595,175
2.0,3,5500,90
1.0,2,3400,109
1.0,1,3950,137
4.0,4,6400,105
1.0,2,2300,29
1.0,1,3300,188
1.0,2,3200,91
1.0,0,2775,52
2.0,2,5100,119
1.0,1,3350,70
1.0,0,2350,58
1.0,3,4150,64
1.0,0,2850,0
1.0,0,3170,51
1.0,0,-2150,38
3.0,3,10680,174
1.0,1,5200,19
2.0,2,7200,146
1.0,2,3600,22
1.0,2,4599,113
2.0,4,4500,157
1.0,2,3100,107
1.0,1,4400,243
1.0,1,3119,20
1.0,2,2295,53
1.0,2,3100,87
1.0,2,6500,52
1.0,1,1600,144
1.0,2,3400,60
1.0,0,2200,94
1.0,1,2350,92
1.0,2,3495,102
1.0,0,-2650,139
1.0,2,3200,70
1.0,1,2950,18
1.0,2,3200,50
1.0,2,3700,58
1.0,3,4285,124
1.0,3,2750,20
1.0,1,2725,79
1.0,1,1735,92
2.0,2,5560,0
1.0,1,1525,163
1.0,0,2000,81
1.0,2,3950,100
1.0,0,1375,0
1.0,3,5395,38
2.0,3,8550,180
2.0,1,2700,96
1.0,0,2132,131
1.0,3,4195,66
1.0,3,3400,69
1.0,1,2595,98
2.0,2,6500,88
2.0,4,6400,117
1.0,2,1895,33
1.0,1,5845,0
1.0,2,2500,29
1.0,0,2395,20
1.0,3,3700,86
1.0,2,-3250,112
1.0,3,2750,63
2.0,3,4895,73
1.0,1,2325,90
1.0,0,2495,169
2.0,1,5350,40
1.0,0,-2550,71
2.0,2,5695,224
1.0,1,1925,43
1.0,0,2050,42
1.0,0,2650,0
1.0,0,2100,30
1.0,1,4495,0
1.0,2,3175,108
1.0,0,1650,95
1.0,0,2446,73
1.0,1,1950,34
1.0,1,4500,120
1.0,0,2000,64
1.0,3,4450,107
2.5,2,9000,129
1.0,2,3100,119
1.0,1,3375,117
1.0,1,2350,123
1.0,2,4395,79
1.0,1,1825,72
1.0,0,2500,15
1.0,3,5000,75
1.0,0,2000,121
1.0,0,2500,285
1.0,1,2950,72
2.0,1,4000,182
1.0,1,3695,86
1.0,1,2295,71
1.0,1,3175,72
1.0,1,1905,55
1.0,1,3350,204
1.0,0,2650,108
2.0,4,8995,63
1.0,1,3325,107
1.0,0,3000,151
1.0,1,2875,81
2.0,2,2830,53
1.0,1,2905,15
1.0,2,3450,0
1.0,2,2675,46
2.0,3,6695,191
1.0,1,3175,121
2.0,2,2200,32
2.0,4,5000,36
2.0,2,9000,97
1.0,0,2550,88
1.0,1,2950,41
1.0,1,7500,104
1.0,2,3450,110
1.0,0,-2950,84
2.0,2,4600,111
2.0,3,2200,39
1.0,2,3500,96
1.0,2,3088,123
1.0,2,5195,114
1.0,3,2950,79
1.0,1,2745,135
1.0,1,3495,15
1.0,3,4950,95
1.0,0,2950,103
1.0,1,2700,32
1.0,1,-2895,2
1.0,3,3900,46
1.0,2,3400,101
1.0,3,3995,137
2.0,2,1995,160
1.0,3,2800,30
0.0,0,2575,128
1.0,1,1800,2
1.0,1,2150,74
1.0,0,3200,89
1.5,2,4500,106
1.0,0,2550,46
1.0,0,1350,0
2.0,2,8250,92
1.0,0,2500,70
1.0,2,3195,71
1.0,0,-2095,2
2.0,4,5950,89
1.0,2,2250,48
1.0,1,-2800,92
1.0,1,3625,60
1.0,2,3200,29
1.0,0,2500,96
1.0,0,2325,110
1.0,2,2900,107
1.0,0,1430,34
1.0,2,2995,53
2.0,3,5950,92
1.5,1,4600,151
1.0,0,4250,198
1.0,1,2595,0
1.0,2,3195,89
1.0,0,2500,44
1.0,2,2900,81
1.0,2,3200,148
1.0,0,2265,24
1.0,2,3000,7
1.0,1,6875,39
1.0,0,1980,30
1.0,0,2960,59
1.0,1,2995,123
1.0,0,3095,71
2.0,3,5950,57
1.0,1,2295,36
1.0,1,7495,205
1.0,1,1800,31
1.0,0,3450,98
1.0,1,3395,95
2.0,3,6500,78
1.0,1,3039,115
1.0,2,3000,13
1.0,2,3400,136
1.0,2,1900,49
1.0,1,3960,105
1.0,3,4500,90
1.0,0,2475,188
3.0,3,18995,95
1.0,0,2595,116
1.0,2,2350,64
1.0,2,3000,86
2.0,4,6000,95
1.0,2,3010,88
1.0,0,2750,70
1.0,0,2925,22
1.0,1,2995,84
1.0,1,3500,103
2.0,2,4900,169
1.0,1,6165,114
1.0,3,2800,0
1.0,1,1700,2
1.0,0,1950,61
2.0,3,-8500,92
1.0,2,3000,83
1.0,2,3300,247
1.0,1,2695,15
1.0,2,2450,106
1.0,0,3050,142
1.0,1,2295,76
1.0,2,3200,20
1.0,1,4935,0
1.0,1,2800,65
1.0,1,2595,0
1.0,2,3300,9
1.0,0,2095,23
1.0,2,3250,63
1.0,1,1900,100
1.0,2,2450,48
1.0,0,3100,41
2.0,2,2990,40
1.0,1,2600,96
2.0,2,8750,0
1.0,0,1590,41
1.0,1,2175,80
2.0,2,2675,263
1.0,0,1500,52
1.0,1,4430,42
1.0,2,6500,52
1.0,0,3100,133
1.0,1,4000,122
2.5,2,13000,95
1.0,2,3100,105
1.0,1,2750,110
1.0,1,1427,0
1.5,1,6150,0
1.0,1,5625,95
1.0,0,2750,106
1.0,3,2250,85
1.0,1,3500,0
1.0,1,4100,111
1.0,0,2375,0
2.0,2,5700,207
1.5,2,4500,82
1.0,1,1500,84
1.0,0,2525,32
1.0,3,3300,0
2.0,4,5900,107
1.0,1,4500,104
2.0,4,7000,57
1.0,1,2500,0
1.0,2,3175,196
2.0,2,7250,319
1.0,3,4100,104
1.0,0,2785,91
1.0,0,2395,101
1.0,0,1950,16
2.0,2,6000,70
1.0,2,2400,133
2.0,2,4500,76
1.0,2,3000,133
1.0,1,2350,90
2.0,2,6500,228
1.0,0,3395,0
1.0,3,6195,66
1.0,2,3800,127
0.0,2,3250,0
1.0,1,4720,146
1.0,1,3100,69
1.0,0,2300,19
1.0,1,3625,0
1.0,0,3350,91
1.0,0,2525,39
1.0,1,3937,123
1.0,3,2945,0
1.0,1,2995,44
2.0,2,5700,130
1.0,2,3200,62
2.0,2,4295,153
1.0,3,5950,65
1.0,2,3391,252
1.0,3,4700,147
1.0,0,3165,0
1.0,2,4630,148
1.0,0,2870,196
1.0,1,1695,102
2.0,2,5600,112
2.0,3,11500,155
1.0,1,2850,77
1.0,1,3300,0
1.0,2,2650,95
1.0,0,2050,48
1.0,1,3697,0
1.0,1,6295,37
1.0,3,3495,100
1.0,0,2200,32
1.0,0,2300,35
1.0,1,1850,0
1.0,0,2525,136
2.0,4,6520,84
1.0,1,2600,52
2.0,2,8500,109
1.0,1,3450,9
1.0,0,2925,65
1.0,3,4950,116
1.0,2,3600,68
1.0,1,2525,169
1.0,0,2500,0
1.0,2,2300,203
1.0,1,2600,65
1.0,3,4300,50
1.0,2,3700,111
1.0,1,2895,74
2.0,3,3100,127
1.0,1,2000,30
2.0,5,5500,82
1.0,3,4995,0
1.0,2,3600,45
1.0,2,3200,76
1.0,3,3941,53
1.0,3,2895,0
3.0,4,8495,18
1.0,2,2900,127
2.0,2,4700,263
1.0,1,2050,40
1.0,2,2850,173
2.0,3,3750,171
1.0,4,5900,44
1.0,1,2725,141
2.0,3,5350,217
1.0,2,3000,123
1.0,1,2950,55
1.0,0,2400,84
1.0,1,3695,67
1.0,1,3550,163
1.0,2,2995,54
1.0,2,2500,0
1.0,0,1700,88
2.0,5,7000,0
1.0,1,3150,63
1.0,2,3950,65
1.0,1,3695,86
2.0,3,4500,63
1.0,2,2400,72
1.0,0,2195,48
1.0,1,3889,232
2.0,1,3650,53
2.0,2,3950,214
2.0,2,4395,54
2.0,2,5170,75
2.0,2,6639,0
1.0,1,2205,52
1.0,1,2300,30
1.0,1,2295,0
1.0,2,2750,62
1.0,0,2795,56
1.0,1,2500,107
1.0,1,3500,65
2.0,3,9200,149
1.0,2,2600,83
1.0,1,3195,53
1.0,1,4725,87
1.0,3,3500,115
1.0,1,2595,51
1.0,0,2890,119
2.0,2,7000,153
1.0,1,2795,74
1.0,0,1950,28
1.0,1,4825,173
1.0,1,3514,29
1.0,1,2395,16
1.0,3,3200,151
1.0,1,3360,0
1.5,2,6100,128
1.0,1,3650,0
1.0,3,3957,159
2.0,2,5550,128
1.0,0,1875,6
1.0,1,3695,124
1.0,1,2500,28
1.0,1,2295,59
1.0,1,3700,88
1.0,1,2595,6
1.0,3,4350,55
1.0,2,2400,84
1.0,2,2150,0
1.0,1,2599,65
1.0,2,9100,148
1.0,1,-4233,65
1.0,2,3600,0
1.0,1,2399,146
1.0,2,2000,111
1.0,1,3450,103
1.0,0,1950,96
1.0,0,1500,120
3.0,5,10000,80
1.0,1,2700,101
1.0,1,3095,106
1.0,2,2550,130
2.0,2,5125,171
1.0,1,2550,242
1.0,0,2050,107
1.0,0,2500,110
2.0,2,5100,82
1.0,2,2900,38
1.0,1,3595,91
1.0,1,2295,35
2.0,3,2100,88
1.0,3,4000,85
1.0,3,3150,253
3.0,3,13500,143
1.0,1,4675,84
1.0,1,3400,81
1.5,1,3499,49
1.0,0,1850,73
1.0,1,2900,72
1.0,1,3500,52
1.0,1,2800,93
1.0,0,1500,22
2.0,3,2650,59
1.0,0,1950,51
1.0,1,2525,109
1.0,1,3595,41
5.0,5,36000,40
1.0,1,3295,85
1.0,1,2250,36
1.5,1,5500,78
2.0,3,5095,72
1.0,2,3895,218
2.0,2,5890,104
1.0,2,3450,83
1.0,2,3000,95
1.0,1,2395,143
1.0,3,3750,43
1.0,1,2450,83
1.0,0,2500,97
1.0,1,3605,0
1.0,1,3450,52
1.0,1,3675,37
1.0,1,2395,94
1.0,0,2000,41
1.0,2,2650,50
1.0,1,3400,83
1.0,3,2500,30
1.0,2,3200,170
1.0,4,4800,67
1.0,3,2500,97
1.0,1,4075,62
1.0,1,2600,122
2.0,2,4995,58
1.0,2,3395,129
1.0,1,3925,146
1.0,2,-3055,11
2.0,4,5960,199
1.0,2,3000,104
2.0,4,5975,86
1.0,1,3200,149
1.0,1,3800,0
2.0,4,5600,0
1.0,0,1540,32
2.0,2,6000,165
1.0,0,2700,125
1.5,1,8000,93
2.0,2,5500,100
1.5,2,5990,161
1.0,1,1345,0
0.0,0,2500,82
1.0,1,2100,96
2.0,3,14000,91
1.0,2,2700,74
1.0,1,2600,122
2.0,2,5550,0
1.0,1,3200,101
1.0,0,2625,31
1.0,0,3150,0
1.0,0,1950,104
1.0,2,2700,117
1.0,0,1875,119
1.0,2,2000,78
1.0,2,2875,157
1.0,2,3150,65
1.0,0,2100,37
1.0,1,2650,101
2.0,2,12250,0
1.0,2,3000,137
1.0,0,2200,79
2.5,2,15995,93
1.0,1,3600,105
1.0,1,1500,153
1.0,1,3295,37
1.0,1,6165,0
1.0,2,3250,149
2.0,2,8795,147
1.0,0,2450,0
1.0,1,2600,80
1.0,0,3095,0
1.0,1,3300,111
1.0,1,2100,62
1.0,1,2597,150
2.0,2,5900,20
1.0,0,2050,36
2.0,4,5600,108
2.0,2,3900,373
1.0,1,-2400,89
1.0,2,3500,67
1.0,2,3700,21
1.0,3,4400,177
1.0,1,2400,111
1.0,0,3150,258
1.0,1,5730,141
1.0,1,4000,108
4.0,3,11000,221
1.0,2,3150,163
1.0,1,2400,67
1.0,1,2800,69
1.0,1,2700,78
1.0,0,1975,14
2.0,3,4000,91
1.0,1,2700,68
1.0,1,2600,43
2.0,3,4800,67
1.0,0,3200,0
1.0,1,5595,151
2.0,2,7799,151
1.0,0,-1795,53
1.0,1,3475,46
1.0,3,3800,154
1.0,1,3395,0
1.0,2,2200,52
2.0,2,5400,59
1.0,0,1550,44
2.0,2,5570,0
1.0,1,-2150,65
1.0,2,-2200,188
1.0,1,3290,79
2.0,3,5995,79
1.0,0,2950,42
1.0,1,3300,87
1.0,1,3100,115
1.0,1,2975,13
1.0,4,3500,84
2.0,2,4200,97
1.0,2,3700,40
1.0,2,2000,29
2.0,2,7650,190
1.0,2,3300,5
1.0,3,2500,133
1.0,3,3750,97
1.0,1,4695,150
1.0,3,2000,33
1.0,0,1802,80
2.0,3,4750,120
1.0,0,2700,92
3.0,3,19950,73
1.0,2,3095,130
1.0,1,4095,130
1.0,0,2300,83
1.0,0,1995,57
1.0,3,3460,195
1.0,2,3200,28
1.0,1,3200,95
1.0,2,3450,123
1.0,2,1695,66
1.0,0,1685,23
1.0,2,2995,12
1.0,0,2195,47
1.0,2,-3950,102
1.0,1,3550,0
1.0,2,5295,137
1.0,1,1800,82
1.0,2,4700,143
1.0,1,2595,76
1.0,0,2600,0
1.0,3,3595,83
1.0,1,2900,125
1.0,1,7475,0
1.0,1,4350,90
2.0,2,5313,144
1.0,0,2300,97
1.0,2,2800,24
3.0,3,12630,127
3.0,3,9795,376
1.0,1,2300,88
2.0,3,4500,111
1.5,2,2795,113
2.0,3,5995,145
1.0,2,1900,100
1.0,2,2595,88
1.0,2,3350,74
2.0,3,5290,84
1.0,1,3300,152
1.0,1,3650,150
2.0,3,4900,101
1.0,1,-2800,126
1.0,0,1550,0
1.0,1,4200,135
1.0,0,2500,99
1.0,2,2650,143
1.0,0,1875,72
1.0,1,2600,113
3.0,3,5595,38
3.0,3,8541,98
1.0,1,2982,82
1.0,0,1950,59
1.0,2,2650,140
1.0,1,2100,0
2.0,4,5800,102
1.0,0,1875,21
1.0,2,2850,51
1.0,1,2250,39
1.0,3,5700,34
1.0,2,3000,46
1.0,0,2900,63
1.0,1,3670,112
1.5,4,4995,130
1.0,0,2200,54
1.0,1,2700,151
1.0,2,4600,25
2.5,3,10400,107
1.0,4,5925,135
1.0,0,2200,89
1.0,1,4500,95
1.0,2,3000,83
3.0,3,10000,159
1.0,1,-3625,0
1.0,1,3500,110
1.0,0,2749,59
1.0,2,2600,96
1.5,1,6395,135
1.0,2,2295,78
1.0,1,2800,17
1.0,3,4950,34
1.0,3,3750,82
1.0,2,3230,114
1.0,2,3050,164
1.0,1,2750,0
1.0,0,1800,44
1.0,1,2650,43
1.0,2,3395,138
1.0,3,4400,88
2.0,2,4000,51
1.0,1,2550,101
1.0,0,2150,0
1.0,2,2350,127
1.0,0,1750,29
1.0,1,3375,39
1.0,1,4480,125
2.0,2,4450,0
1.0,1,2495,71
1.0,2,2928,93
2.0,2,6000,55
1.0,1,4050,193
3.0,3,3425,126
1.0,2,3950,117
1.0,1,2495,132
1.0,3,4795,65
1.0,0,1850,26
2.0,2,5100,145
1.0,3,3000,86
1.0,2,2250,124
1.0,1,6558,476
1.0,0,1750,29
1.0,2,3450,72
1.0,0,2550,48
1.0,0,2650,33
1.0,1,3820,0
1.0,2,3050,46
1.0,3,2300,90
1.0,1,3095,227
2.0,3,5958,125
3.0,2,7300,117
1.5,3,4950,77
1.0,1,4140,120
2.0,3,3495,76
1.0,1,3000,22
0.0,0,2900,0
1.0,1,2995,36
1.0,1,2895,85
1.0,0,1700,41
2.0,3,4995,165
1.0,2,4300,75
1.0,1,3650,65
1.0,2,3450,29
2.0,2,6000,262
1.0,1,2800,31
1.0,3,3500,66
1.0,1,2600,23
1.0,2,2950,45
1.0,3,4195,154
1.0,1,2200,223
1.0,3,6295,110
1.0,2,4200,78
1.0,0,2650,45
1.0,1,4500,44
1.0,1,3175,75
1.0,3,3780,105
1.0,0,2500,102
2.0,4,5000,106
1.0,1,2150,42
1.0,1,1300,79
2.5,3,12200,104
1.0,2,-3050,63
1.0,2,3300,111
2.0,3,5995,57
2.0,5,7400,83
1.0,0,1945,75
1.0,1,4665,127
2.0,2,7000,70
1.0,3,2895,120
1.0,1,3750,74
3.0,4,8650,108
1.0,1,2500,42
1.0,3,4780,162
1.0,0,2400,0
1.0,3,3700,46
3.0,4,14000,101
1.0,2,3295,105
1.0,1,3415,61
1.0,0,2900,176
1.0,1,2990,93
1.0,1,2595,31
1.0,2,3300,92
2.0,2,6200,187
0.0,1,2300,99
1.0,1,5000,153
1.0,2,4500,64
1.0,1,2400,110
2.0,2,3000,41
1.0,1,2995,116
1.0,1,3230,74
1.0,3,3995,345
1.0,0,2500,82
1.0,2,3100,59
1.0,1,3250,70
1.0,3,3900,106
1.0,2,2295,63
1.0,0,2650,63
1.0,0,2390,65
1.0,3,4900,52
1.0,0,2650,152
1.0,1,1450,72
1.0,0,2100,186
1.0,0,2200,125
1.0,1,2700,97
1.0,0,1500,32
2.0,4,6395,142
2.0,3,4900,75
1.0,2,2000,48
1.0,0,2375,105
1.0,1,3200,83
1.0,1,3700,207
1.0,0,2310,104
1.0,2,-3550,118
2.0,3,7000,88
1.0,2,2050,44
1.0,0,2350,63
1.0,0,2695,0
1.0,0,1095,22
1.0,1,2650,123
1.0,1,1995,15
1.0,0,1525,57
1.0,0,2100,3
1.0,1,3290,107
2.0,4,6300,110
1.0,0,2375,0
1.0,1,1600,52
3.0,4,22000,94
1.0,1,2500,37
1.0,0,3345,70
1.0,0,3000,122
1.0,1,2525,78
1.0,0,2395,84
1.0,2,2800,0
1.0,3,4995,108
1.0,3,3850,48
1.0,2,2315,74
1.0,0,3004,112
1.0,2,2995,169
1.0,2,2900,29
2.0,2,4100,165
2.0,2,9500,107
1.0,1,3000,75
2.0,3,6900,89
1.0,2,1875,47
1.0,1,2900,125
1.0,1,2800,106
1.0,2,3200,162
1.0,3,5500,190
1.0,2,3692,129
1.0,0,2500,127
1.0,0,3022,51
1.0,2,3775,59
1.5,2,4800,118
1.0,1,4054,0
1.0,0,2700,79
1.0,1,5250,86
1.0,1,2500,59
2.0,4,6000,125
1.0,1,2800,70
1.0,1,2700,69
1.0,0,1625,28
1.0,2,4500,47
1.0,1,2400,44
1.0,2,3595,67
1.0,1,3578,120
1.0,2,4050,67
2.0,3,3434,151
1.0,2,3200,10
1.0,2,4950,104
2.0,3,4800,151
1.0,2,2800,64
2.0,3,2800,31
0.0,0,3300,0
2.0,2,3200,81
1.0,0,2390,33
1.0,0,2100,114
1.0,2,3395,82
1.0,1,3325,95
1.0,1,3700,137
2.0,3,4950,134
2.0,2,4710,47
1.0,1,3200,45
1.0,1,3295,108
1.0,1,3650,47
1.0,0,1975,142
1.0,1,3250,103
1.0,0,2600,114
1.0,1,3450,64
1.0,1,-2400,48
1.0,1,2200,52
1.0,1,3400,101
1.0,3,-6600,49
1.0,0,2025,14
1.0,1,2399,56
1.0,0,1850,39
1.0,1,2900,47
1.0,3,-4350,200
3.0,3,11750,132
1.0,3,2700,63
1.0,1,5400,71
1.0,2,3095,0
1.0,1,2995,0
1.0,2,2250,80
1.0,2,3500,61
1.0,1,3500,124
1.0,1,3800,2
1.0,1,2900,0
2.0,3,2400,43
1.0,1,-2549,146
1.0,3,2950,83
2.0,4,3199,212
1.0,0,2000,69
1.0,2,2400,51
1.0,2,5500,136
1.0,1,3200,74
1.0,1,1575,59
1.0,1,3625,0
1.0,2,2200,70
1.0,1,3595,114
1.0,0,1950,60
1.0,4,5700,81
1.0,2,3600,188
1.0,2,2350,40
2.0,2,7500,105
1.0,1,2595,63
1.0,0,1675,0
1.0,1,2995,102
1.0,1,2500,121
1.0,3,4600,72
1.0,2,3295,147
1.0,0,2100,105
2.0,2,5850,93
1.0,3,5450,49
1.0,1,2300,130
1.0,1,3000,118
1.0,2,2945,112
1.0,1,3450,109
1.0,0,2350,43
1.0,2,3200,195
1.0,0,3625,51
1.0,2,3300,88
1.0,1,3570,53
2.0,2,6000,63
1.0,0,3065,75
1.0,2,3400,95
1.0,0,1795,96
1.0,1,1700,0
1.0,1,4309,61
1.0,1,3345,84
2.0,3,2600,75
2.0,2,3900,96
1.0,2,2050,49
1.0,1,4000,169
2.0,3,4200,89
1.0,1,3595,91
1.0,2,3300,61
1.0,1,2995,14
1.0,1,3800,52
1.0,1,-3550,207
1.0,2,2350,44
1.0,0,1850,8
1.0,1,-2600,75
2.0,4,7995,15
2.0,4,8000,41
1.0,1,2200,91
1.0,3,4150,102
1.0,1,4130,0
1.0,0,3200,232
2.5,3,6090,144
1.0,2,4950,71
1.0,2,3350,90
1.0,2,3185,117
1.0,2,3390,138
1.0,1,1850,109
1.0,1,3450,73
1.0,2,3600,132
1.0,0,1850,73
1.0,1,2350,80
1.0,1,2900,79
1.0,0,2625,93
1.0,1,2200,0
1.0,1,5000,84
2.0,3,4295,108
1.0,1,2675,52
2.0,1,4795,130
1.0,1,-2649,61
1.0,2,2400,69
1.0,1,2500,37
2.0,2,3020,295
1.0,0,2045,68
2.0,2,2995,25
1.0,1,2750,66
1.0,3,4995,128
1.0,2,4200,69
1.0,2,2800,35
1.0,2,1575,0
1.0,2,3300,58
1.0,2,3000,125
1.0,0,2795,35
1.0,1,2295,135
2.0,2,4500,106
1.0,0,2400,171
1.0,0,3200,148
1.0,2,2300,139
1.0,0,2575,113
3.0,2,8795,108
2.0,1,3500,73
1.0,1,2695,76
2.0,3,6800,93
2.0,4,4550,152
1.0,2,3075,90
2.0,2,8500,140
1.0,3,4000,0
3.0,3,11000,114
1.0,1,2200,18
1.0,0,2250,52
1.0,1,2650,159
2.0,3,6000,88
2.0,3,5000,102
1.0,1,1850,119
1.0,2,5194,0
1.0,0,2658,108
1.0,0,2100,66
1.0,2,5500,28
1.0,0,2600,187
1.0,2,-2500,65
1.0,0,1850,47
1.0,0,1900,64
1.0,2,3200,71
1.0,0,2500,8
1.0,1,3595,124
2.0,3,5600,108
1.0,1,3595,129
1.0,1,2620,64
2.0,5,5800,59
1.0,1,2500,131
1.0,1,2700,135
2.0,2,6295,104
1.0,0,2290,96
1.0,0,4000,107
1.0,2,1900,97
1.0,1,2600,117
1.0,1,2925,101
1.0,1,2400,145
1.0,2,5300,95
2.0,5,6500,0
1.0,0,2150,88
2.0,2,4795,78
1.0,0,2300,75
1.0,0,2295,123
1.0,1,3600,187
1.0,1,2650,82
0.0,2,1900,0
1.0,1,3550,102
1.0,1,2095,2
1.0,0,3350,82
1.0,0,3850,34
1.0,1,2000,52
1.0,3,4459,77
2.5,4,10000,75
1.0,1,1725,0
1.0,1,2500,71
1.0,1,3995,81
1.0,2,3500,76
1.0,3,3643,135
1.0,2,3750,123
1.0,0,1550,72
2.0,2,5075,186
1.0,0,4195,44
1.0,2,2995,96
1.0,0,2600,51
1.0,3,2200,63
1.0,2,3579,151
1.0,1,2500,63
1.0,1,4358,86
1.0,0,2049,31
1.0,1,5015,163
1.5,0,6695,80
1.0,3,4300,6
1.0,2,4475,151
1.0,2,3850,83
1.0,1,4100,282
1.0,2,4057,98
1.0,0,1875,58
1.0,2,2200,21
1.0,2,3450,177
1.0,2,2928,77
1.0,0,2594,107
1.0,0,2495,43
1.0,2,4850,98
1.0,2,4450,124
1.0,2,3500,94
1.0,0,1350,83
1.0,1,4010,227
1.0,0,3162,208
1.0,2,3230,138
2.0,3,3700,226
2.0,3,4200,71
2.0,3,5000,121
1.0,1,2350,132
1.0,1,2595,33
1.0,3,-2900,151
1.0,0,2485,50
1.0,2,3800,65
1.0,0,2000,36
1.0,1,1650,15
1.0,2,3295,53
1.0,3,4200,0
1.0,1,3200,188
3.0,4,3800,182
2.0,4,5500,76
1.0,1,3495,96
1.0,0,3813,46
2.0,3,-6645,121
2.0,2,5395,111
1.0,2,2750,108
1.0,2,3100,149
1.0,0,1244,14
2.0,2,8895,81
2.5,2,35000,119
1.0,0,3000,58
2.0,2,5300,170
1.0,0,-3450,105
1.0,1,3807,91
1.0,0,1600,46
2.0,2,4340,64
1.0,2,3795,0
1.0,3,2300,81
1.0,3,2800,37
2.0,3,5500,47
1.0,1,2895,6
2.0,2,7350,121
1.0,2,2500,143
1.0,1,2750,0
1.0,1,3500,200
2.0,3,4000,116
1.0,0,1995,80
1.0,2,3275,58
2.0,2,4675,107
1.0,0,2625,177
1.0,2,3300,45
2.0,2,5995,190
1.0,0,1400,24
1.0,2,3400,169
1.0,1,1725,86
1.0,2,3300,25
1.0,2,2550,128
1.0,0,1900,76
1.0,3,5600,57
1.0,2,3195,109
1.0,1,2470,57
1.0,1,3600,70
2.0,4,7900,103
1.0,1,2995,0
1.0,0,2121,150
1.0,0,1700,72
1.0,3,3965,68
1.0,2,2525,83
1.0,0,3230,96
1.0,1,2200,80
1.0,0,999,0
1.0,1,3195,0
1.0,1,1795,0
1.0,2,-2350,142
1.0,3,4200,86
1.0,0,2695,145
1.0,3,5500,29
1.0,1,-2975,187
1.0,1,3500,0
1.0,2,3200,49
1.0,1,3700,237
1.0,2,2300,20
1.0,1,2600,77
1.0,0,1800,98
1.0,0,1895,79
0.0,0,2039,0
2.0,3,7250,107
1.5,2,4495,106
1.0,0,3100,125
1.0,1,1850,72
1.0,1,2275,78
1.0,1,2800,145
1.0,0,2595,77
1.0,0,2195,20
1.0,2,3223,118
1.0,3,2500,48
1.0,2,2857,114
1.0,1,4025,147
1.5,4,4400,111
1.0,1,-2598,79
1.0,0,1995,29
1.0,2,3000,76
1.0,0,2600,234
1.0,2,2700,63
1.0,2,3695,133
1.0,3,3505,128
3.0,3,18000,144
1.0,1,2795,80
1.0,2,2900,146
1.0,1,3200,76
1.0,2,2760,149
1.0,1,3450,64
1.0,1,3495,6
1.0,2,2295,74
1.0,2,5795,135
1.0,0,2550,295
1.0,2,3550,61
1.0,0,2723,115
